Ticker,Company,Exchange,Sector,Date,Day_of_Week,Month,Quarter,Open,High,Low,Close,Adj Close,Volume,Avg_Volume_30D,Turnover_Value,Daily_Return_Pct,Log_Return,Volatility_30D,MA_50,MA_200,RSI,MACD,MACD_Signal,OBV,Sector_Daily_Return
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-08,Wednesday,June,2,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,145.9749755859375,53950200,105987656.66666667,7875379127.856445,-0.005043623521350904,-0.005056385519691116,0.029305487882222717,155.2152716064453,156.96377723693848,60.31788106704763,-2.1317666498167682,-3.3358899883249515,677581400.0,-0.0102449326074369
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-09,Thursday,June,2,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,140.7263641357422,69473000,105367983.33333333,9776682695.602417,-0.03595555628029812,-0.03661788199064838,0.02997439128836494,154.5037969970703,156.93243865966798,57.256506869658935,-2.3242452151488635,-3.133561033689734,608108400.0,-0.028999902899180346
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-10,Friday,June,2,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,135.29029846191406,91437900,104075353.33333333,12370660781.730652,-0.03862862305306625,-0.03939449622787401,0.029264803067638245,153.7070477294922,156.88010925292969,49.448707682726095,-2.882206649544628,-3.0832901568607127,516670500.0,-0.037747101626609846
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-13,Monday,June,2,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.11074829101562,122207100,103757336.66666667,15900457227.474976,-0.038284712427894774,-0.03903683098565395,0.029328096346335587,152.86896850585939,156.80591011047363,36.453605062344614,-3.6996937510996304,-3.2065708757084965,394463400.0,-0.042240228607753415
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-14,Tuesday,June,2,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,130.9789276123047,84784300,102481636.66666667,11104956692.359924,0.006672618001913433,0.006650454623623797,0.02938174835325517,152.05416320800782,156.73084480285644,40.39921629126331,-4.2287568762481555,-3.4110080758164285,479247700.0,0.04000500373118787
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-15,Wednesday,June,2,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,133.61309814453125,91533000,102567186.66666667,12230007712.463379,0.02011140708086767,0.019911843960124378,0.029626907472505393,151.21066864013673,156.6467470550537,43.95342692973215,-4.384940799349351,-3.605794620523013,570780700.0,0.011807893503923417
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-16,Thursday,June,2,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,128.31512451171875,108123900,102562766.66666667,13873931691.192627,-0.03965160382017041,-0.04045914766981374,0.02896422067008456,150.32781036376954,156.5424963378906,34.47958886244689,-4.879966660814233,-3.860629028581257,462656800.0,-0.026941793795227875
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-17,Friday,June,2,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,129.79501342773438,134520300,102695933.33333333,17460064144.802856,0.011533238358666598,0.011467237549108115,0.02768992147336972,149.53818939208983,156.44230461120605,27.309219018410857,-5.094141463125226,-4.107331515490051,597177100.0,0.002688280633138048
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-21,Tuesday,June,2,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.04721069335938,81000500,101525130.0,10857891089.767456,0.032760867720025955,0.03223567032823516,0.028504664115800164,148.82750457763672,156.35777381896972,35.040392511820926,-4.8646827205198235,-4.2588017564960055,678177600.0,0.018920506612323917
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-22,Wednesday,June,2,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,133.5341796875,73409200,99586173.33333333,9802637303.515625,-0.003827241187680963,-0.0038345838158954587,0.027983885491298776,148.1469497680664,156.26748489379884,34.72793819430717,-4.6703949229856505,-4.341120389793935,604768400.0,-0.007741011962717333
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-23,Thursday,June,2,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,136.41500854492188,72433800,98155076.66666667,9881057445.941162,0.021573718909747797,0.02134429998413291,0.028133186550777244,147.60952209472657,156.17986000061035,35.34875804046305,-4.235141555402606,-4.31992462291567,677202200.0,0.02024805618225785
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-24,Friday,June,2,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,139.75950622558594,89116800,96369310.0,12454919964.404297,0.02451708002175379,0.024221360126178055,0.027023216501989984,147.10135162353515,156.11671890258788,45.54169406876487,-3.579069825016461,-4.171753663335828,766319000.0,0.034686937701490894
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-27,Monday,June,2,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,139.75950622558594,70207900,92622840.0,9812221437.135315,0.0,0.0,0.02656874420401619,146.53919525146483,156.05868644714354,44.53121991041942,-3.024266391522872,-3.942256208973237,766319000.0,-0.004866247752395562
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-28,Tuesday,June,2,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,135.59613037109375,67083400,91059256.66666667,9096249452.13623,-0.02978957186477238,-0.030242294790084036,0.02641137729147926,145.99445251464843,156.00488960266114,36.775383163492165,-2.8872479133147237,-3.7312545498415344,699235600.0,-0.029176309219050716
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-29,Wednesday,June,2,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,137.3621368408203,66242400,90379210.0,9099197613.464355,0.013024018199438547,0.012939934955300185,0.026494937463567673,145.48936431884766,155.95707374572754,40.00004251901042,-2.6061161346456743,-3.5062268668023626,765478000.0,0.012316012261129808
AAPL,Apple Inc.,NASDAQ,Technology,2022-06-30,Thursday,June,2,137.25,138.3699951171875,133.77000427246094,136.72000122070312,134.88580322265625,98964500,91066816.66666667,13348906073.028564,-0.018027774429817733,-0.018192254561077117,0.026178863489711282,144.8888427734375,155.90390075683592,42.75222555019099,-2.553699147853706,-3.3157213230126317,666513500.0,-0.007223508335075013
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-01,Friday,July,3,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,137.06613159179688,71051600,89777106.66666667,9738767955.407715,0.016164253887724245,0.016035003301881682,0.024319786150998026,144.33527709960939,155.8571591949463,52.39741844047603,-2.309600394876071,-3.11449713738532,737565100.0,0.013727932022982023
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-05,Tuesday,July,3,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,139.66085815429688,73353800,87685713.33333333,10244654656.878662,0.018930471972664176,0.01875352028627086,0.024107669901537267,143.8495654296875,155.82457023620606,63.86020827206468,-1.8850479663907436,-2.8686073031864048,810918900.0,0.015777058974410913
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-06,Wednesday,July,3,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,141.00259399414062,74064300,85573653.33333333,10443258422.36023,0.009607100067804186,0.009561245335356919,0.02415548154697977,143.48191253662108,155.81210037231446,64.35023511796967,-1.4239063333005788,-2.57966710920924,884983200.0,0.00593552526927547
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-07,Thursday,July,3,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,144.3865966796875,66253700,83857900.0,9566146260.437012,0.02399957752328663,0.023716114042315533,0.023436577047804667,143.16046295166015,155.83187675476074,65.09953840731706,-0.7764372460404445,-2.219021136575481,951236900.0,0.01153283451107745
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-08,Friday,July,3,145.25999450683594,147.5500030517578,145.0,147.0399932861328,145.06735229492188,64547800,82538403.33333333,9363778442.462158,0.004714811699209065,0.004703731787345902,0.023129532488392855,142.97242126464843,155.85264999389648,76.96951652698883,-0.20600731667499872,-1.8164183725953844,1015784700.0,0.0008382172958050585
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-11,Monday,July,3,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,142.9264678955078,63141600,81560366.66666667,9024605865.270996,-0.014757864988544367,-0.014867845672755108,0.023326729243642565,142.74609313964845,155.85083106994628,70.69985957684476,0.0724755797882608,-1.4386395821186555,952643100.0,-0.008749150949820539
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-12,Tuesday,July,3,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,143.90318298339844,77588800,81126610.0,11165275283.862305,0.00683368939477802,0.006810445573358064,0.022985340254023125,142.40000122070313,155.84908172607422,67.32569586197832,0.367748846652006,-1.0773618963645233,1030231900.0,-0.016785072368107667
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-13,Wednesday,July,3,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,143.5381317138672,71185600,80466846.66666667,10217848028.930664,-0.0025367838428796974,-0.002540006931018252,0.021709715484069882,142.16462768554686,155.8450651550293,67.67779882730241,0.565776531706291,-0.7487342107503604,959046300.0,-0.003892943806385385
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-14,Thursday,July,3,144.0800018310547,148.9499969482422,143.25,148.47000122070312,146.47816467285156,78140700,79614256.66666667,11445906322.251892,0.020482591795503602,0.020275644617123473,0.022029197660715392,141.9819470214844,155.8633627319336,67.74528760324975,0.9490113753378182,-0.4091850935327247,1037187000.0,0.005860532689635749
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-15,Friday,July,3,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,148.1553497314453,76259900,79680033.33333333,11298312154.985046,0.0114500687685406,0.011385012856615754,0.02212407513996294,141.80286163330078,155.907042388916,65.7301334272554,1.3722441905456435,-0.052899236717051046,1113446900.0,0.013471692666626215
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-18,Monday,July,3,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,145.09693908691406,81420900,79982460.0,11813923367.701721,-0.02064326836712338,-0.020859319132866424,0.022232189322661917,141.43375244140626,155.93091072082518,58.971819079062115,1.4442229636883326,0.24652520336402572,1032026000.0,-0.012585684230083475
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-19,Tuesday,July,3,147.9199981689453,151.22999572753906,146.91000366210938,151.0,148.97421264648438,82982400,79796196.66666667,12362237703.515625,0.02672195281285572,0.026371157009898477,0.021582714011006615,141.3244384765625,155.98069869995118,72.70593280826083,1.7934563837095823,0.555911439433137,1115008400.0,0.025467454448940757
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-20,Wednesday,July,3,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,150.98683166503906,64823400,79570363.33333333,9787479783.755493,0.01350984833415847,0.013419404015304844,0.02168487203238538,141.24077575683594,156.0349008178711,72.93252161478024,2.207184866588591,0.8861661248642279,1179831800.0,0.009637418513524546
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-21,Thursday,July,3,154.5,155.57000732421875,151.94000244140625,155.35000610351562,153.265869140625,65086600,79479643.33333333,9975554318.408203,0.015094279749123585,0.014981494632409767,0.02162689502334092,141.30569305419922,156.1177400970459,81.14340762588901,2.6879815692717273,1.2465292137457278,1244918400.0,0.017252241312952183
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-22,Friday,July,3,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,152.0227813720703,66675400,79903816.66666667,10136179757.095337,-0.008110662703475935,-0.008143733064635195,0.021667012233083028,141.29740631103516,156.1846868133545,76.174055241679,2.934878177366471,1.5841990064698765,1178243000.0,-0.006732397687931361
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-25,Monday,July,3,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,150.8980255126953,53623900,79375513.33333333,8091740630.290222,-0.007398600717758219,-0.007426106115663952,0.020559979297433542,141.42467529296874,156.2416379547119,70.7315974589655,3.0051456715376617,1.8683883394834337,1124619100.0,-0.004602939468924243
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-26,Tuesday,July,3,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,149.56617736816406,55138700,78165540.0,8246884584.049988,-0.008826146929398981,-0.008865328080310519,0.019175869728440893,141.6030502319336,156.2855930328369,65.8048335125338,2.9197075808369277,2.0786521877541326,1069480400.0,-0.015562652150806877
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-27,Wednesday,July,3,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,154.6865234375,78620700,76712660.0,12161562753.222656,0.03423465224180977,0.033661686744138074,0.01827280195525061,141.7940530395508,156.35706573486328,67.86444725799143,3.2279565400259855,2.3085130582085034,1148101100.0,0.041980445009464885
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-28,Thursday,July,3,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,155.23904418945312,81378700,76599140.0,12633151605.380249,0.0035718738754664248,0.0035655098837236885,0.018277316559597356,142.0270846557617,156.43174308776855,67.72086079405892,3.4767520348167693,2.5421608535301567,1229479800.0,0.01584447520729082
AAPL,Apple Inc.,NASDAQ,Technology,2022-07-29,Friday,July,3,161.24000549316406,163.6300048828125,159.5,162.50999450683594,160.32981872558594,101786900,76940936.66666667,16319475225.639343,0.03279313244108906,0.032266911071457766,0.01875902573444384,142.2889242553711,156.5382600402832,77.49374214151824,4.038157846611398,2.8413602521464054,1331266700.0,0.019614261799583737
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-01,Monday,August,3,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,159.34320068359375,67829400,75597786.66666667,10808153696.447754,-0.006153677773944488,-0.006172689684593621,0.016829388104015998,142.69717254638672,156.64279136657714,74.38444680821326,4.35328223886583,3.1437446494902903,1263437300.0,-0.007005545333787204
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-02,Tuesday,August,3,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,157.8633270263672,59907000,73110676.66666667,9457118332.16858,-0.00928733482745292,-0.009330731020522452,0.017079716689471024,143.14429229736328,156.72592330932616,71.8542559204284,4.432511915538697,3.4014981026999718,1203530300.0,-0.011612482947405836
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-03,Wednesday,August,3,160.83999633789062,166.58999633789062,160.75,166.1300048828125,163.90122985839844,82507500,73160910.0,13523080722.54181,0.03824765983186684,0.03753434957180752,0.017395009796787386,143.70743438720703,156.83393951416016,74.2848769249878,4.925729558614876,3.7063443938829526,1286037800.0,0.02648131162289369
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-04,Thursday,August,3,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,163.58554077148438,55474100,72563073.33333333,9074760647.311401,-0.001926093459986844,-0.0019279507632714735,0.017358117368770777,144.15534423828126,156.9319773864746,72.35562500193438,5.23083679273995,4.011242873654352,1230563700.0,0.000879579482623923
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-05,Friday,August,3,163.2100067138672,165.85000610351562,163.0,165.35000610351562,163.3583221435547,56697000,72038513.33333333,9261926790.57312,-0.001388989680005337,-0.0013899552203582076,0.017195816244912992,144.65297180175781,157.01802307128906,78.82202266500718,5.392144543826561,4.287423207688794,1173866700.0,-0.0015478113153104545
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-08,Monday,August,3,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,162.8840789794922,60276900,71077183.33333333,9818147340.238953,-0.0029030854249699756,-0.0029073075509037567,0.01691330763549745,145.13795715332031,157.0992414855957,74.59612946953021,5.41924495630451,4.513787557411938,1113589800.0,-0.007811648521420171
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-09,Tuesday,August,3,164.02000427246094,165.82000732421875,163.25,164.9199981689453,162.93348693847656,63135500,70841436.66666667,10286887164.604187,0.0003033320340080081,0.00030328603814769057,0.016910148560200674,145.55960510253905,157.17962631225586,72.70077183134529,5.38266107156889,4.687562260243329,1176725300.0,0.003763229208481785
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-10,Wednesday,August,3,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,167.2014617919922,70170500,70944340.0,11732610174.674988,0.026194583653188497,0.02585738145020071,0.015971367282282926,145.95098510742187,157.28523155212403,74.61922119540634,5.6331228473804345,4.87667437767075,1246895800.0,0.020175029370726277
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-11,Thursday,August,3,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,166.46051025390625,57149200,70641233.33333333,9513084992.60254,-0.004431489594317828,-0.0044413377497655535,0.016066934573629697,146.3433316040039,157.3873776245117,75.96702140447191,5.7060512060478175,5.042549743346164,1189746600.0,-0.00557768681641857
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-12,Friday,August,3,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,170.02699279785156,68039400,69610396.66666667,11568534573.770142,0.021425397161797033,0.02119909997200901,0.015593621850506731,146.80957244873048,157.50401573181153,81.62664675341712,5.982668314423336,5.230573457561599,1257786000.0,0.02141766501867992
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-15,Monday,August,3,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,171.1038360595703,54091700,69045066.66666667,9255297368.98346,0.006333366508452176,0.006313395022923589,0.015516280899181518,147.24802124023438,157.62834693908692,85.91184285916371,6.21711459041677,5.427881684132633,1311877700.0,0.0037240805993100277
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-16,Tuesday,August,3,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,170.94580078125,56377100,68479176.66666667,9637428505.22461,-0.000923622064588292,-0.0009240488662699269,0.015436736009619036,147.79834503173828,157.73361442565917,82.48667079672782,6.317340458632032,5.605773439032514,1255500600.0,0.0005565185446200216
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-17,Wednesday,August,3,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,172.44747924804688,79542000,68661766.66666667,13716817394.348145,0.008784529716050038,0.008746170217965938,0.015432444594530241,148.3637060546875,157.85999725341796,83.12666107394378,6.443664529842806,5.773351657194572,1335042600.0,0.0009175176637892616
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-18,Thursday,August,3,173.75,174.89999389648438,173.1199951171875,174.14999389648438,172.05230712890625,62290100,68529646.66666667,10717155416.290283,-0.0022915505686935678,-0.0022941801887376334,0.015169055917368529,148.87045318603515,157.98853034973143,77.54591134622845,6.437680604280587,5.906217446611776,1272752500.0,-0.0017851519829758338
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-19,Friday,August,3,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,169.45396423339844,70346300,68722930.0,11920459404.151917,-0.015102052037936686,-0.015217249307418945,0.015649495975744034,149.34003295898438,158.09886474609374,72.08572455164865,6.152353245246559,5.955444606338732,1202406200.0,-0.01242561051839445
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-22,Monday,August,3,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,165.55157470703125,69026800,68919103.33333333,11427495436.987305,-0.02302920173051959,-0.02329851656774346,0.016082122766632977,149.83653717041017,158.18246635437012,65.18676278838171,5.5473921527860455,5.8738341156281955,1133379400.0,-0.026784370641106763
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-23,Tuesday,August,3,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,165.2156524658203,54147100,68137713.33333333,8945948455.632019,-0.002029109308113841,-0.002031170739457702,0.016129263183647723,150.4350442504883,158.26699180603026,53.35134891190677,4.983404426883794,5.695748177879316,1079232300.0,-0.0024664846847587407
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-24,Wednesday,August,3,167.32000732421875,168.11000061035156,166.25,167.52999877929688,165.5120086669922,53841500,67559576.66666667,8911414814.64386,0.0017937537802792392,0.0017921469252150477,0.016081210272610467,151.1430694580078,158.35034255981446,54.91671190583192,4.508383718342941,5.458275285972041,1133073800.0,-0.0012329013082172564
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-25,Thursday,August,3,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,167.98191833496094,51218200,66662160.0,8603731489.663696,0.014922842685923587,0.014812592546104291,0.015926531196487934,151.88312927246093,158.4501752471924,60.588205695180775,4.281868735382858,5.222993975854205,1184292000.0,0.011823676302559353
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-26,Friday,August,3,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,161.6491241455078,78961000,66752196.666666664,12763976491.653442,-0.03769926104085408,-0.038428258710749175,0.01764338410005026,152.44384979248048,158.51652366638183,47.770216658217805,3.5504233434733408,4.888479849378033,1105331000.0,-0.03513959799956479
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-29,Monday,August,3,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,159.43612670898438,73314000,66481966.666666664,11688900193.54248,-0.01369012945923187,-0.013784703426753725,0.017364745735244998,153.0662698364258,158.58602424621583,44.14292307244128,2.7603575190526612,4.462855383312959,1032017000.0,-0.010173440877656406
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-30,Tuesday,August,3,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,156.99586486816406,77906200,66312760.0,12230951247.592163,-0.015305576541472798,-0.015423915932669646,0.0171026031620726,153.61028686523437,158.6435696411133,31.79401497779898,1.9152382502923615,3.95333195670884,954110800.0,-0.008166830494087285
AAPL,Apple Inc.,NASDAQ,Technology,2022-08-31,Wednesday,August,3,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,155.3262176513672,87991100,67085016.666666664,13667324749.983215,-0.010634975756838916,-0.010691931285211913,0.017105064917104885,154.03586700439453,158.68233726501464,30.774325965700854,1.098090461173939,3.3822836576018602,866119700.0,-0.005401326579693684
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-01,Thursday,September,3,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,156.0572967529297,74229900,67389793.33333333,11584117532.240295,0.004706733432493726,0.004695691397080402,0.016915802462762235,154.48632934570313,158.72471115112305,23.260085028629106,0.5036808058790143,2.8065630872572913,940349600.0,0.005374427993945163
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-02,Friday,September,3,159.75,160.36000061035156,154.97000122070312,155.80999755859375,153.93319702148438,76957800,67732540.0,11846360189.73999,-0.013611024768730884,-0.013704503967304629,0.017044352696772336,154.83669311523437,158.75154518127442,18.399945634073504,-0.13720856993322172,2.217808755819189,863391800.0,-0.012837088117674774
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-06,Tuesday,September,3,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,152.6686248779297,73714800,68402236.66666667,11253937149.151611,-0.008215071004977537,-0.008249000651529092,0.017058138513079107,155.09487548828125,158.7598070526123,17.679872857917644,-0.738643795255598,1.6265182456042315,789677000.0,-0.01019031997926941
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-07,Wednesday,September,3,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,154.08139038085938,87449600,69479266.66666667,13474355956.25,0.009253803812402817,0.009211249693429515,0.017035599385531307,155.38131317138672,158.7535858154297,17.420196208568782,-1.0887368941176874,1.0834672176598477,877126600.0,0.01243493356827378
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-08,Thursday,September,3,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,152.5994873046875,84923800,69689370.0,12959328339.96582,-0.009617664226087896,-0.00966421265723194,0.015943605467485224,155.7213803100586,158.7267709350586,16.773489682752327,-1.4688335913923822,0.5730070558494017,792202800.0,-0.001934485948834978
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-09,Friday,September,3,155.47000122070312,157.82000732421875,154.75,157.3699951171875,155.4744110107422,68028800,69244373.33333333,10576737611.767578,0.018839668185217873,0.018664399550112298,0.016311883268126652,156.08362579345703,158.71201850891114,26.34563071501897,-1.5205526615218332,0.1542951123751547,860231600.0,0.019565033217916694
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-12,Monday,September,3,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,161.46142578125,104956000,69350010.0,16946345404.296875,0.038508039564749685,0.03778510582043402,0.016733816407379573,156.6151382446289,158.72528266906738,43.53525160839714,-1.066148445183643,-0.08979359913660483,965187600.0,0.020734054202226144
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-13,Tuesday,September,3,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,151.9869384765625,122656600,71177583.33333333,18642201117.944336,-0.0586795716614299,-0.060471678403144234,0.01989007193385223,156.9135543823242,158.6885671234131,33.77753044717481,-1.4537834630113196,-0.3625915719115478,842531000.0,-0.04238348044511001
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-14,Wednesday,September,3,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,153.43923950195312,87965400,72112863.33333333,13497344078.485107,0.009555433117791168,0.009510068722107483,0.019929290590037816,157.18912200927736,158.68434967041014,35.60323497375941,-1.62506570614417,-0.6150863987580723,930496400.0,-0.0136945515450367
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-15,Thursday,September,3,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,150.53465270996094,90481100,72378650.0,13620540965.315247,-0.018929882612949256,-0.019111346550988752,0.018771236523766766,157.37976318359375,158.64873558044434,29.407635259497255,-1.9724468577474283,-0.8865584905559436,840015300.0,-0.024038975250530226
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-16,Friday,September,3,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,148.88478088378906,162278800,75938806.66666667,24160843580.08423,-0.010960079931567113,-0.01102058410079371,0.018831430518080942,157.46972686767577,158.57998001098633,33.062407114192354,-2.3537472577266954,-1.179996243990094,677736500.0,-0.011213964995779055
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-19,Monday,September,3,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,152.61924743652344,81474200,76764713.33333333,12434531089.492798,0.025082930105860157,0.02477351673789407,0.01951540186818508,157.6207647705078,158.5325040435791,41.30544022301618,-2.327757393016782,-1.4095484737954316,759210700.0,0.009223511156874031
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-20,Tuesday,September,3,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.01007080078125,107689800,78345143.33333333,16693003522.521973,0.015665280784798785,0.015543846829902664,0.019780988688294997,157.86243682861328,158.5019507598877,47.46402920455621,-2.0901468614882504,-1.5456681513339954,866900500.0,-0.0022330816405707887
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-21,Wednesday,September,3,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,151.868408203125,101696800,79630520.0,15444531135.351562,-0.020267474115884476,-0.020475677341757485,0.020072172377083287,158.0217413330078,158.46513450622558,45.744188169116924,-2.1307823860412043,-1.6626909982754372,765203700.0,-0.01822370049688719
AAPL,Apple Inc.,NASDAQ,Technology,2022-09-22,Thursday,September,3,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,150.90017700195312,86652500,80179920.0,13075877587.661743,-0.006375461576425212,-0.00639587162682227,0.01935447250536289,158.16898223876953,158.40635749816894,43.6895448059739,-2.2155747317412136,-1.7732677449685925,678551200.0,-0.002888815640446111
